pair_id,band,paradigm,frame_id,patient,agent,prefix,suffix,good_lemma,bad_lemma,good_verb,bad_verb,bad_active_class,good_lemma_zipf,bad_lemma_zipf,good_form_zipf,bad_form_zipf,lemma_zipf_gap,form_zipf_gap,both_lemmas_in_band,sentence_good,sentence_bad,good_whole_lp,good_verb_lp,good_suffix_lp,good_by_lp,good_n_scored_tokens,good_verb_tokens,bad_whole_lp,bad_verb_lp,bad_suffix_lp,bad_by_lp,bad_n_scored_tokens,bad_verb_tokens,whole_margin,verb_margin,suffix_margin,by_margin,correct
xtail/passive_1/prise/had_been,xtail,passive_1,had_been,lid,mechanic,The lid had been , by the mechanic.,prise,jut,prised,jutted,released_inventory,2.45,2.54,1.84,1.8,-0.08999999999999986,0.040000000000000036,0,The lid had been prised by the mechanic.,The lid had been jutted by the mechanic.,-45.21106655150652,-9.85426826030016,-19.391247749328613,-7.376745223999023,9,2,-48.533556662499905,-14.044789157807827,-18.52321696281433,-5.874401092529297,10,3,3.3224901109933853,4.1905208975076675,-0.8680307865142822,-1.5023441314697266,1
xtail/passive_2/prise/was,xtail,passive_2,was,lid,,The lid was ,.,prise,jut,prised,jutted,released_inventory,2.45,2.54,1.84,1.8,-0.08999999999999986,0.040000000000000036,0,The lid was prised.,The lid was jutted.,-30.547992140054703,-11.486053377389908,-6.207461833953857,0.0,5,2,-31.36660949140787,-13.83692542463541,-4.675207138061523,0.0,6,3,0.8186173513531685,2.3508720472455025,-1.532254695892334,0.0,1
xtail/passive_2/prise/had_been,xtail,passive_2,had_been,lid,,The lid had been ,.,prise,jut,prised,jutted,released_inventory,2.45,2.54,1.84,1.8,-0.08999999999999986,0.040000000000000036,0,The lid had been prised.,The lid had been jutted.,-33.19656402617693,-9.85426826030016,-7.376745223999023,0.0,6,2,-35.63474079221487,-14.044789157807827,-5.624401092529297,0.0,7,3,2.438176766037941,4.1905208975076675,-1.7523441314697266,0.0,1
xtail/passive_1/sunder/was,xtail,passive_1,was,alliance,war,The alliance was , by the war.,sunder,eavesdrop,sundered,eavesdropped,released_inventory,2.47,2.48,1.9,1.96,-0.009999999999999787,-0.06000000000000005,0,The alliance was sundered by the war.,The alliance was eavesdropped by the war.,-34.56323915719986,-11.46209579706192,-9.296432971954346,-1.6696515083312988,8,2,-47.733945954591036,-17.56494103744626,-16.36429452896118,-2.5244815349578857,10,4,13.170706797391176,6.10284524038434,7.067861557006836,0.8548300266265869,1
xtail/passive_1/sunder/had_been,xtail,passive_1,had_been,alliance,war,The alliance had been , by the war.,sunder,eavesdrop,sundered,eavesdropped,released_inventory,2.47,2.48,1.9,1.96,-0.009999999999999787,-0.06000000000000005,0,The alliance had been sundered by the war.,The alliance had been eavesdropped by the war.,-34.74930503964424,-10.435103327035904,-8.159101128578186,-1.5319205522537231,9,2,-49.4251475604251,-16.52607610542327,-16.74397087097168,-2.831282377243042,11,4,14.675842520780861,6.090972778387368,8.584869742393494,1.2993618249893188,1
xtail/passive_2/sunder/was,xtail,passive_2,was,alliance,,The alliance was ,.,sunder,eavesdrop,sundered,eavesdropped,released_inventory,2.47,2.48,1.9,1.96,-0.009999999999999787,-0.06000000000000005,0,The alliance was sundered.,The alliance was eavesdropped.,-26.936457693576813,-11.46209579706192,-1.6696515083312988,0.0,5,2,-35.95663319900632,-17.56494103744626,-4.586981773376465,0.0,7,4,9.020175505429506,6.10284524038434,2.917330265045166,0.0,1
xtail/passive_2/sunder/had_been,xtail,passive_2,had_been,alliance,,The alliance had been ,.,sunder,eavesdrop,sundered,eavesdropped,released_inventory,2.47,2.48,1.9,1.96,-0.009999999999999787,-0.06000000000000005,0,The alliance had been sundered.,The alliance had been eavesdropped.,-27.99712446331978,-10.435103327035904,-1.4069205522537231,0.0,6,2,-37.387459305115044,-16.52607610542327,-4.706282615661621,0.0,8,4,9.390334841795266,6.090972778387368,3.299362063407898,0.0,1
xtail/passive_1/disquiet/was,xtail,passive_1,was,family,news,The family was , by the news.,disquiet,goggle,disquieted,goggled,released_inventory,2.5,2.43,1.53,1.59,0.06999999999999984,-0.06000000000000005,0,The family was disquieted by the news.,The family was goggled by the news.,-28.57944254949689,-11.355044651776552,-6.4880430698394775,-1.0086894035339355,9,3,-35.24102050065994,-18.64572149515152,-5.8589441776275635,-1.4346843957901,9,3,6.6615779511630535,7.290676843374968,-0.6290988922119141,0.42599499225616455,1
xtail/passive_1/disquiet/had_been,xtail,passive_1,had_been,family,news,The family had been , by the news.,disquiet,goggle,disquieted,goggled,released_inventory,2.5,2.43,1.53,1.59,0.06999999999999984,-0.06000000000000005,0,The family had been disquieted by the news.,The family had been goggled by the news.,-32.917150408029556,-12.61482748389244,-7.0406346917152405,-0.5333061814308167,10,3,-39.60125505924225,-18.48832619190216,-7.851240634918213,-2.3066093921661377,10,3,6.684104651212692,5.87349870800972,0.8106059432029724,1.773303210735321,1
xtail/passive_2/disquiet/was,xtail,passive_2,was,family,,The family was ,.,disquiet,goggle,disquieted,goggled,released_inventory,2.5,2.43,1.53,1.59,0.06999999999999984,-0.06000000000000005,0,The family was disquieted.,The family was goggled.,-25.100088883191347,-11.355044651776552,-3.0086894035339355,0.0,6,3,-32.44176059961319,-18.64572149515152,-3.0596842765808105,0.0,6,3,7.341671716421843,7.290676843374968,0.050994873046875,0.0,1
xtail/passive_2/disquiet/had_been,xtail,passive_2,had_been,family,,The family had been ,.,disquiet,goggle,disquieted,goggled,released_inventory,2.5,2.43,1.53,1.59,0.06999999999999984,-0.06000000000000005,0,The family had been disquieted.,The family had been goggled.,-29.909821838140488,-12.61482748389244,-4.033306121826172,0.0,7,3,-35.11912381649017,-18.48832619190216,-3.3691093921661377,0.0,7,3,5.209301978349686,5.87349870800972,-0.6641967296600342,0.0,1
xtail/passive_1/outshine/was,xtail,passive_1,was,rival,dancer,The rival was , by the dancer.,outshine,gape,outshone,gaped,released_inventory,2.51,2.54,2.08,2.03,-0.03000000000000025,0.050000000000000266,0,The rival was outshone by the dancer.,The rival was gaped by the dancer.,-43.115074187517166,-12.386850237846375,-13.606729656457901,-0.3827737867832184,9,3,-46.96578407287598,-13.289404392242432,-16.554885387420654,-3.0297436714172363,8,2,3.8507098853588104,0.9025541543960571,2.9481557309627533,2.646969884634018,1
xtail/passive_1/outshine/had_been,xtail,passive_1,had_been,rival,dancer,The rival had been , by the dancer.,outshine,gape,outshone,gaped,released_inventory,2.51,2.54,2.08,2.03,-0.03000000000000025,0.050000000000000266,0,The rival had been outshone by the dancer.,The rival had been gaped by the dancer.,-46.20694586634636,-12.208053588867188,-13.720210045576096,-0.4300425946712494,10,3,-50.24430626630783,-13.8405442237854,-16.125079810619354,-2.463897705078125,9,2,4.037360399961472,1.632490634918213,2.4048697650432587,2.0338551104068756,1
xtail/passive_2/outshine/was,xtail,passive_2,was,rival,,The rival was ,.,outshine,gape,outshone,gaped,released_inventory,2.51,2.54,2.08,2.03,-0.03000000000000025,0.050000000000000266,0,The rival was outshone.,The rival was gaped.,-32.39111840724945,-12.386850237846375,-2.8827738761901855,0.0,6,3,-32.62814235687256,-13.289404392242432,-2.2172436714172363,0.0,5,2,0.2370239496231079,0.9025541543960571,-0.6655302047729492,0.0,1
xtail/passive_2/outshine/had_been,xtail,passive_2,had_been,rival,,The rival had been ,.,outshine,gape,outshone,gaped,released_inventory,2.51,2.54,2.08,2.03,-0.03000000000000025,0.050000000000000266,0,The rival had been outshone.,The rival had been gaped.,-35.541778326034546,-12.208053588867188,-3.0550425052642822,0.0,7,3,-37.3331241607666,-13.8405442237854,-3.213897705078125,0.0,6,2,1.7913458347320557,1.632490634918213,0.15885519981384277,0.0,1
xtail/passive_1/incriminate/was,xtail,passive_1,was,suspect,witness,The suspect was , by the witness.,incriminate,sulk,incriminated,sulked,released_inventory,2.58,2.55,2.07,1.98,0.03000000000000025,0.08999999999999986,0,The suspect was incriminated by the witness.,The suspect was sulked by the witness.,-36.404874593019485,-14.076555758714676,-10.958471298217773,-1.1851106882095337,9,3,-44.59997820854187,-19.833613395690918,-13.396517276763916,-2.3071799278259277,8,2,8.195103615522385,5.757057636976242,2.4380459785461426,1.122069239616394,1
xtail/passive_1/incriminate/had_been,xtail,passive_1,had_been,suspect,witness,The suspect had been , by the witness.,incriminate,sulk,incriminated,sulked,released_inventory,2.58,2.55,2.07,1.98,0.03000000000000025,0.08999999999999986,0,The suspect had been incriminated by the witness.,The suspect had been sulked by the witness.,-39.44913077354431,-13.357420325279236,-10.939568042755127,-1.1883366107940674,10,3,-48.51890480518341,-19.00841522216797,-14.358347177505493,-2.076300621032715,9,2,9.0697740316391,5.650994896888733,3.418779134750366,0.8879640102386475,1
xtail/passive_2/incriminate/was,xtail,passive_2,was,suspect,,The suspect was ,.,incriminate,sulk,incriminated,sulked,released_inventory,2.58,2.55,2.07,1.98,0.03000000000000025,0.08999999999999986,0,The suspect was incriminated.,The suspect was sulked.,-30.194013863801956,-14.076555758714676,-4.747610569000244,0.0,6,3,-34.63564085960388,-19.833613395690918,-3.4321799278259277,0.0,5,2,4.441626995801926,5.757057636976242,-1.3154306411743164,0.0,1
xtail/passive_2/incriminate/had_been,xtail,passive_2,had_been,suspect,,The suspect had been ,.,incriminate,sulk,incriminated,sulked,released_inventory,2.58,2.55,2.07,1.98,0.03000000000000025,0.08999999999999986,0,The suspect had been incriminated.,The suspect had been sulked.,-33.51039910316467,-13.357420325279236,-5.000836372375488,0.0,7,3,-38.11185824871063,-19.00841522216797,-3.951300621032715,0.0,6,2,4.6014591455459595,5.650994896888733,-1.0495357513427734,0.0,1
xtail/passive_1/recompense/was,xtail,passive_1,was,worker,employer,The worker was , by the employer.,recompense,leer,recompensed,leered,released_inventory,2.62,2.59,1.67,1.67,0.03000000000000025,0.0,0,The worker was recompensed by the employer.,The worker was leered by the employer.,-34.989647284150124,-12.503202930092812,-9.133050560951233,-2.3702430725097656,9,3,-43.724252581596375,-16.65190076828003,-13.718958020210266,-4.191718101501465,8,2,8.734605297446251,4.148697838187218,4.585907459259033,1.8214750289916992,1
xtail/passive_1/recompense/had_been,xtail,passive_1,had_been,worker,employer,The worker had been , by the employer.,recompense,leer,recompensed,leered,released_inventory,2.62,2.59,1.67,1.67,0.03000000000000025,0.0,0,The worker had been recompensed by the employer.,The worker had been leered by the employer.,-38.011138789355755,-13.085375718772411,-8.8313929438591,-2.4108095169067383,10,3,-47.3265266418457,-17.419764041900635,-13.812392473220825,-4.057587623596191,9,2,9.315387852489948,4.334388323128223,4.980999529361725,1.6467781066894531,1
xtail/passive_2/recompense/was,xtail,passive_2,was,worker,,The worker was ,.,recompense,leer,recompensed,leered,released_inventory,2.62,2.59,1.67,1.67,0.03000000000000025,0.0,0,The worker was recompensed.,The worker was leered.,-29.414339795708656,-12.503202930092812,-3.5577430725097656,0.0,6,3,-36.00951266288757,-16.65190076828003,-6.004218101501465,0.0,5,2,6.595172867178917,4.148697838187218,2.446475028991699,0.0,1
xtail/passive_2/recompense/had_been,xtail,passive_2,had_been,worker,,The worker had been ,.,recompense,leer,recompensed,leered,released_inventory,2.62,2.59,1.67,1.67,0.03000000000000025,0.0,0,The worker had been recompensed.,The worker had been leered.,-32.34055536240339,-13.085375718772411,-3.1608095169067383,0.0,7,3,-40.07172179222107,-17.419764041900635,-6.557587623596191,0.0,6,2,7.7311664298176765,4.334388323128223,3.396778106689453,0.0,1
xtail/passive_1/wallop/was,xtail,passive_1,was,boxer,opponent,The boxer was , by the opponent.,wallop,gloat,walloped,gloated,released_inventory,2.62,2.62,1.86,1.98,0.0,-0.11999999999999988,0,The boxer was walloped by the opponent.,The boxer was gloated by the opponent.,-41.60323941707611,-14.359816193580627,-12.097707748413086,-1.9404255151748657,9,2,-44.663039684295654,-14.759373664855957,-14.7579505443573,-1.9295576810836792,9,2,3.0598002672195435,0.3995574712753296,2.660242795944214,-0.010867834091186523,1
xtail/passive_1/wallop/had_been,xtail,passive_1,had_been,boxer,opponent,The boxer had been , by the opponent.,wallop,gloat,walloped,gloated,released_inventory,2.62,2.62,1.86,1.98,0.0,-0.11999999999999988,0,The boxer had been walloped by the opponent.,The boxer had been gloated by the opponent.,-43.10640513896942,-12.22132670879364,-12.498284578323364,-1.864580750465393,10,2,-51.14958834648132,-15.974025249481201,-16.788769245147705,-3.3387036323547363,10,2,8.043183207511902,3.752698540687561,4.290484666824341,1.4741228818893433,1
xtail/passive_2/wallop/was,xtail,passive_2,was,boxer,,The boxer was ,.,wallop,gloat,walloped,gloated,released_inventory,2.62,2.62,1.86,1.98,0.0,-0.11999999999999988,0,The boxer was walloped.,The boxer was gloated.,-33.3834570646286,-14.359816193580627,-3.877925395965576,0.0,6,2,-34.27214694023132,-14.759373664855957,-4.367057800292969,0.0,6,2,0.8886898756027222,0.3995574712753296,0.4891324043273926,0.0,1
xtail/passive_2/wallop/had_been,xtail,passive_2,had_been,boxer,,The boxer had been ,.,wallop,gloat,walloped,gloated,released_inventory,2.62,2.62,1.86,1.98,0.0,-0.11999999999999988,0,The boxer had been walloped.,The boxer had been gloated.,-35.22270119190216,-12.22132670879364,-4.6145806312561035,0.0,7,2,-41.262022733688354,-15.974025249481201,-6.901203632354736,0.0,7,2,6.039321541786194,3.752698540687561,2.286623001098633,0.0,1
xtail/passive_1/ogle/was,xtail,passive_1,was,model,spectator,The model was , by the spectator.,ogle,wallow,ogled,wallowed,released_inventory,2.69,2.8,1.88,1.84,-0.10999999999999988,0.039999999999999813,0,The model was ogled by the spectator.,The model was wallowed by the spectator.,-41.0956004858017,-15.41508400440216,-15.721782445907593,-1.4462422132492065,9,2,-44.90510010719299,-17.09114170074463,-17.85522437095642,-3.135500907897949,9,2,3.8094996213912964,1.6760576963424683,2.133441925048828,1.6892586946487427,1
xtail/passive_1/ogle/had_been,xtail,passive_1,had_been,model,spectator,The model had been , by the spectator.,ogle,wallow,ogled,wallowed,released_inventory,2.69,2.8,1.88,1.84,-0.10999999999999988,0.039999999999999813,0,The model had been ogled by the spectator.,The model had been wallowed by the spectator.,-44.59206563234329,-14.145327031612396,-15.701199412345886,-1.2452337741851807,10,2,-52.355294942855835,-16.91864585876465,-20.691109895706177,-4.759236812591553,10,2,7.763229310512543,2.773318827152252,4.9899104833602905,3.514003038406372,1
xtail/passive_2/ogle/was,xtail,passive_2,was,model,,The model was ,.,ogle,wallow,ogled,wallowed,released_inventory,2.69,2.8,1.88,1.84,-0.10999999999999988,0.039999999999999813,0,The model was ogled.,The model was wallowed.,-28.7575603723526,-15.41508400440216,-3.383742332458496,0.0,5,2,-31.68537664413452,-17.09114170074463,-4.635500907897949,0.0,5,2,2.9278162717819214,1.6760576963424683,1.2517585754394531,0.0,1
xtail/passive_2/ogle/had_been,xtail,passive_2,had_been,model,,The model had been ,.,ogle,wallow,ogled,wallowed,released_inventory,2.69,2.8,1.88,1.84,-0.10999999999999988,0.039999999999999813,0,The model had been ogled.,The model had been wallowed.,-32.82359999418259,-14.145327031612396,-3.9327337741851807,0.0,6,2,-38.42342185974121,-16.91864585876465,-6.759236812591553,0.0,6,2,5.599821865558624,2.773318827152252,2.826503038406372,0.0,1
xtail/passive_1/lather/was,xtail,passive_1,was,face,barber,The face was , by the barber.,lather,slouch,lathered,slouched,released_inventory,2.72,2.7,2.04,2.04,0.020000000000000018,0.0,0,The face was lathered by the barber.,The face was slouched by the barber.,-37.27340079843998,-10.555103093385696,-15.646591410040855,-4.465737819671631,9,2,-42.57266765832901,-11.51326847076416,-19.987692892551422,-6.654711723327637,9,2,5.2992668598890305,0.9581653773784637,4.341101482510567,2.188973903656006,1
xtail/passive_1/lather/had_been,xtail,passive_1,had_been,face,barber,The face had been , by the barber.,lather,slouch,lathered,slouched,released_inventory,2.72,2.7,2.04,2.04,0.020000000000000018,0.0,0,The face had been lathered by the barber.,The face had been slouched by the barber.,-40.741960287094116,-11.305275678634644,-15.109473943710327,-4.073442459106445,10,2,-47.01258063316345,-12.68565845489502,-19.999711513519287,-5.938845157623291,10,2,6.270620346069336,1.380382776260376,4.89023756980896,1.8654026985168457,1
xtail/passive_2/lather/was,xtail,passive_2,was,face,,The face was ,.,lather,slouch,lathered,slouched,released_inventory,2.72,2.7,2.04,2.04,0.020000000000000018,0.0,0,The face was lathered.,The face was slouched.,-25.717547208070755,-10.555103093385696,-4.090737819671631,0.0,5,2,-25.989686489105225,-11.51326847076416,-3.4047117233276367,0.0,5,2,0.2721392810344696,0.9581653773784637,-0.6860260963439941,0.0,1
xtail/passive_2/lather/had_been,xtail,passive_2,had_been,face,,The face had been ,.,lather,slouch,lathered,slouched,released_inventory,2.72,2.7,2.04,2.04,0.020000000000000018,0.0,0,The face had been lathered.,The face had been slouched.,-30.768428802490234,-11.305275678634644,-5.135942459106445,0.0,6,2,-31.264214277267456,-12.68565845489502,-4.251345157623291,0.0,6,2,0.4957854747772217,1.380382776260376,-0.8845973014831543,0.0,1
xtail/passive_1/heft/was,xtail,passive_1,was,stone,athlete,The stone was , by the athlete.,heft,hibernate,hefted,hibernated,released_inventory,2.75,2.7,1.54,1.63,0.04999999999999982,-0.08999999999999986,0,The stone was hefted by the athlete.,The stone was hibernated by the athlete.,-36.85372781474143,-9.792137620039284,-15.298811435699463,-1.8130552768707275,9,3,-45.92935254611075,-15.86560514010489,-18.300968647003174,-2.589371681213379,10,4,9.075624731369317,6.073467520065606,3.002157211303711,0.7763164043426514,1
xtail/passive_1/heft/had_been,xtail,passive_1,had_been,stone,athlete,The stone had been , by the athlete.,heft,hibernate,hefted,hibernated,released_inventory,2.75,2.7,1.54,1.63,0.04999999999999982,-0.08999999999999986,0,The stone had been hefted by the athlete.,The stone had been hibernated by the athlete.,-39.49898190307431,-10.030124257085845,-15.203428149223328,-1.672802448272705,10,3,-49.040330566465855,-15.266111172735691,-19.508789896965027,-2.8780884742736816,11,4,9.541348663391545,5.235986915649846,4.305361747741699,1.2052860260009766,1
xtail/passive_2/heft/was,xtail,passive_2,was,stone,,The stone was ,.,heft,hibernate,hefted,hibernated,released_inventory,2.75,2.7,1.54,1.63,0.04999999999999982,-0.08999999999999986,0,The stone was hefted.,The stone was hibernated.,-25.117971655912697,-9.792137620039284,-3.5630552768707275,0.0,6,3,-30.592755580320954,-15.86560514010489,-2.964371681213379,0.0,7,4,5.474783924408257,6.073467520065606,-0.5986835956573486,0.0,1
xtail/passive_2/heft/had_been,xtail,passive_2,had_been,stone,,The stone had been ,.,heft,hibernate,hefted,hibernated,released_inventory,2.75,2.7,1.54,1.63,0.04999999999999982,-0.08999999999999986,0,The stone had been hefted.,The stone had been hibernated.,-28.343356202123687,-10.030124257085845,-4.047802448272705,0.0,7,3,-32.53462914377451,-15.266111172735691,-3.0030884742736816,0.0,8,4,4.191272941650823,5.235986915649846,-1.0447139739990234,0.0,1
xtail/passive_1/placate/was,xtail,passive_1,was,crowd,mayor,The crowd was , by the mayor.,placate,crackle,placated,crackled,released_inventory,2.77,2.78,2.14,2.17,-0.009999999999999787,-0.029999999999999805,0,The crowd was placated by the mayor.,The crowd was crackled by the mayor.,-34.83016288280487,-11.056808948516846,-12.318029046058655,-1.2215547561645508,8,2,-41.13189399242401,-12.635340213775635,-17.041228890419006,-1.9216879606246948,8,2,6.301731109619141,1.578531265258789,4.723199844360352,0.700133204460144,1
xtail/passive_1/placate/had_been,xtail,passive_1,had_been,crowd,mayor,The crowd had been , by the mayor.,placate,crackle,placated,crackled,released_inventory,2.77,2.78,2.14,2.17,-0.009999999999999787,-0.029999999999999805,0,The crowd had been placated by the mayor.,The crowd had been crackled by the mayor.,-35.210940942168236,-8.515316471457481,-11.479564785957336,-1.0049611330032349,9,2,-43.25432467460632,-12.753246068954468,-15.285018920898438,-1.6479099988937378,9,2,8.043383732438087,4.237929597496986,3.805454134941101,0.6429488658905029,1
xtail/passive_2/placate/was,xtail,passive_2,was,crowd,,The crowd was ,.,placate,crackle,placated,crackled,released_inventory,2.77,2.78,2.14,2.17,-0.009999999999999787,-0.029999999999999805,0,The crowd was placated.,The crowd was crackled.,-25.108688592910767,-11.056808948516846,-2.596554756164551,0.0,5,2,-28.57485318183899,-12.635340213775635,-4.484188079833984,0.0,5,2,3.4661645889282227,1.578531265258789,1.8876333236694336,0.0,1
xtail/passive_2/placate/had_been,xtail,passive_2,had_been,crowd,,The crowd had been ,.,placate,crackle,placated,crackled,released_inventory,2.77,2.78,2.14,2.17,-0.009999999999999787,-0.029999999999999805,0,The crowd had been placated.,The crowd had been crackled.,-26.361337170004845,-8.515316471457481,-2.6299610137939453,0.0,6,2,-32.42971587181091,-12.753246068954468,-4.460410118103027,0.0,6,2,6.068378701806068,4.237929597496986,1.830449104309082,0.0,1
xtail/passive_1/shoo/was,xtail,passive_1,was,pigeon,child,The pigeon was , by the child.,shoo,quiver,shooed,quivered,released_inventory,2.85,2.84,2.03,1.96,0.010000000000000231,0.06999999999999984,0,The pigeon was shooed by the child.,The pigeon was quivered by the child.,-40.37610948085785,-10.205139756202698,-14.792320728302002,-4.46356201171875,10,3,-43.68408966064453,-14.59079360961914,-13.714647054672241,-1.8239812850952148,9,2,3.307980179786682,4.385653853416443,-1.0776736736297607,-2.639580726623535,1
xtail/passive_1/shoo/had_been,xtail,passive_1,had_been,pigeon,child,The pigeon had been , by the child.,shoo,quiver,shooed,quivered,released_inventory,2.85,2.84,2.03,1.96,0.010000000000000231,0.06999999999999984,0,The pigeon had been shooed by the child.,The pigeon had been quivered by the child.,-42.03461245447397,-8.847305692732334,-14.708796381950378,-4.627559661865234,11,3,-47.54582464694977,-15.770673751831055,-13.296640515327454,-1.5443538427352905,10,2,5.511212192475796,6.9233680590987206,-1.4121558666229248,-3.083205819129944,1
xtail/passive_2/shoo/was,xtail,passive_2,was,pigeon,,The pigeon was ,.,shoo,quiver,shooed,quivered,released_inventory,2.85,2.84,2.03,1.96,0.010000000000000231,0.06999999999999984,0,The pigeon was shooed.,The pigeon was quivered.,-29.547350764274597,-10.205139756202698,-3.96356201171875,0.0,7,3,-33.043423891067505,-14.59079360961914,-3.073981285095215,0.0,6,2,3.4960731267929077,4.385653853416443,-0.8895807266235352,0.0,1
xtail/passive_2/shoo/had_been,xtail,passive_2,had_been,pigeon,,The pigeon had been ,.,shoo,quiver,shooed,quivered,released_inventory,2.85,2.84,2.03,1.96,0.010000000000000231,0.06999999999999984,0,The pigeon had been shooed.,The pigeon had been quivered.,-31.64087573438883,-8.847305692732334,-4.315059661865234,0.0,8,3,-37.606038093566895,-15.770673751831055,-3.35685396194458,0.0,7,2,5.965162359178066,6.9233680590987206,-0.9582056999206543,0.0,1
xtail/passive_1/debug/was,xtail,passive_1,was,program,engineer,The program was , by the engineer.,debug,tingle,debugged,tingled,released_inventory,2.86,2.86,1.75,1.79,0.0,-0.040000000000000036,0,The program was debugged by the engineer.,The program was tingled by the engineer.,-35.27767772227526,-10.991490192711353,-14.323604941368103,-2.514333724975586,8,2,-43.78877419233322,-17.76025390625,-16.06593769788742,-1.5965490341186523,8,2,8.511096470057964,6.768763713538647,1.7423327565193176,-0.9177846908569336,1
xtail/passive_1/debug/had_been,xtail,passive_1,had_been,program,engineer,The program had been , by the engineer.,debug,tingle,debugged,tingled,released_inventory,2.86,2.86,1.75,1.79,0.0,-0.040000000000000036,0,The program had been debugged by the engineer.,The program had been tingled by the engineer.,-39.297986613586545,-11.702780710533261,-13.067248106002808,-2.0784921646118164,9,2,-48.21175968647003,-17.407776355743408,-16.276025533676147,-1.601190447807312,9,2,8.913773072883487,5.704995645210147,3.20877742767334,-0.4773017168045044,1
xtail/passive_2/debug/was,xtail,passive_2,was,program,,The program was ,.,debug,tingle,debugged,tingled,released_inventory,2.86,2.86,1.75,1.79,0.0,-0.040000000000000036,0,The program was debugged.,The program was tingled.,-24.21840650588274,-10.991490192711353,-3.264333724975586,0.0,5,2,-31.131885528564453,-17.76025390625,-3.4090490341186523,0.0,5,2,6.913479022681713,6.768763713538647,0.1447153091430664,0.0,1
xtail/passive_2/debug/had_been,xtail,passive_2,had_been,program,,The program had been ,.,debug,tingle,debugged,tingled,released_inventory,2.86,2.86,1.75,1.79,0.0,-0.040000000000000036,0,The program had been debugged.,The program had been tingled.,-29.809230672195554,-11.702780710533261,-3.5784921646118164,0.0,6,2,-36.161924719810486,-17.407776355743408,-4.226190567016602,0.0,6,2,6.352694047614932,5.704995645210147,0.6476984024047852,0.0,1
xtail/passive_1/resupply/was,xtail,passive_1,was,platoon,quartermaster,The platoon was , by the quartermaster.,resupply,slog,resupplied,slogged,released_inventory,2.88,2.87,1.88,1.93,0.009999999999999787,-0.050000000000000044,0,The platoon was resupplied by the quartermaster.,The platoon was slogged by the quartermaster.,-40.54815898835659,-9.25789998844266,-16.084518309682608,-1.4747675657272339,12,3,-53.330756813287735,-15.118207454681396,-23.006808668375015,-5.511501789093018,11,2,12.782597824931145,5.860307466238737,6.922290358692408,4.036734223365784,1
xtail/passive_1/resupply/had_been,xtail,passive_1,had_been,platoon,quartermaster,The platoon had been , by the quartermaster.,resupply,slog,resupplied,slogged,released_inventory,2.88,2.87,1.88,1.93,0.009999999999999787,-0.050000000000000044,0,The platoon had been resupplied by the quartermaster.,The platoon had been slogged by the quartermaster.,-43.17241971194744,-9.567220889031887,-15.910230241715908,-1.5702311992645264,13,3,-55.7529818713665,-15.090237140655518,-22.967776149511337,-5.993648529052734,12,2,12.58056215941906,5.5230162516236305,7.057545907795429,4.423417329788208,1
xtail/passive_2/resupply/was,xtail,passive_2,was,platoon,,The platoon was ,.,resupply,slog,resupplied,slogged,released_inventory,2.88,2.87,1.88,1.93,0.009999999999999787,-0.050000000000000044,0,The platoon was resupplied.,The platoon was slogged.,-28.000908363610506,-9.25789998844266,-3.5372676849365234,0.0,7,3,-36.14794993400574,-15.118207454681396,-5.824001789093018,0.0,6,2,8.147041570395231,5.860307466238737,2.286734104156494,0.0,1
xtail/passive_2/resupply/had_been,xtail,passive_2,had_been,platoon,,The platoon had been ,.,resupply,slog,resupplied,slogged,released_inventory,2.88,2.87,1.88,1.93,0.009999999999999787,-0.050000000000000044,0,The platoon had been resupplied.,The platoon had been slogged.,-30.70742066949606,-9.567220889031887,-3.4452311992645264,0.0,8,3,-39.7163542509079,-15.090237140655518,-6.931148529052734,0.0,7,2,9.008933581411839,5.5230162516236305,3.485917329788208,0.0,1
xtail/passive_1/tithe/was,xtail,passive_1,was,harvest,farmer,The harvest was , by the farmer.,tithe,putter,tithed,puttered,released_inventory,2.88,2.91,1.34,1.36,-0.03000000000000025,-0.020000000000000018,0,The harvest was tithed by the farmer.,The harvest was puttered by the farmer.,-38.90168780088425,-13.89967393875122,-11.897614896297455,-3.0743932723999023,8,2,-40.02915132045746,-14.940093040466309,-11.984659314155579,-2.5526304244995117,8,2,1.1274635195732117,1.040419101715088,0.08704441785812378,-0.5217628479003906,1
xtail/passive_1/tithe/had_been,xtail,passive_1,had_been,harvest,farmer,The harvest had been , by the farmer.,tithe,putter,tithed,puttered,released_inventory,2.88,2.91,1.34,1.36,-0.03000000000000025,-0.020000000000000018,0,The harvest had been tithed by the farmer.,The harvest had been puttered by the farmer.,-42.34789103269577,-13.878817558288574,-12.730243444442749,-3.2464232444763184,9,2,-43.45677989721298,-14.601485252380371,-13.116464614868164,-2.9096620082855225,9,2,1.108888864517212,0.7226676940917969,0.38622117042541504,-0.3367612361907959,1
xtail/passive_2/tithe/was,xtail,passive_2,was,harvest,,The harvest was ,.,tithe,putter,tithed,puttered,released_inventory,2.88,2.91,1.34,1.36,-0.03000000000000025,-0.020000000000000018,0,The harvest was tithed.,The harvest was puttered.,-29.828466176986694,-13.89967393875122,-2.8243932723999023,0.0,5,2,-31.90962243080139,-14.940093040466309,-3.8651304244995117,0.0,5,2,2.0811562538146973,1.040419101715088,1.0407371520996094,0.0,1
