pair_key,regime,subtask,template_id,context_id,subject,subject_class,good_row_id,bad_row_id,good_verb,bad_verb,good_source_zipf,bad_source_zipf,good_source_zipf_regime,bad_source_zipf_regime,good_inventory_source,bad_inventory_source,frame_continuation,whole_pair_object,good_sentence,bad_sentence,good_prompt,bad_prompt,good_anchor_token_index,bad_anchor_token_index,good_sentence_logprob,bad_sentence_logprob,good_minus_bad_lp,good_preferred
low|inchoative|no_object_frame_overlay_subject_lab_s03|overlay_subject_lab_s03_box|11|darken|revile,low,inchoative,no_object_frame_overlay_subject_lab_s03,overlay_subject_lab_s03_box,box,manual_inanimate_subject,v2|low|inchoative|overlay_subject_lab_s03_box|good|darken|4146,v2|low|inchoative|overlay_subject_lab_s03_box|bad|revile|3493,darken,revile,2.880000114440918,1.98,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"In the lab, the box will darken.","In the lab, the box will revile.","In the lab, the box will darken","In the lab, the box will revile",8,8,-36.759490966796875,-47.26716613769531,10.507675170898438,1
low|inchoative|no_object_frame_overlay_subject_lab_s03|overlay_subject_lab_s03_box|12|condense|carjack,low,inchoative,no_object_frame_overlay_subject_lab_s03,overlay_subject_lab_s03_box,box,manual_inanimate_subject,v2|low|inchoative|overlay_subject_lab_s03_box|good|condense|4144,v2|low|inchoative|overlay_subject_lab_s03_box|bad|carjack|3471,condense,carjack,2.7100000381469727,1.78,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"In the lab, the box will condense.","In the lab, the box will carjack.","In the lab, the box will condense","In the lab, the box will carjack",8,8,-40.250755310058594,-48.96718215942383,8.716426849365234,1
low|inchoative|no_object_frame_overlay_subject_lab_s03|overlay_subject_lab_s03_box|13|brighten|uproot,low,inchoative,no_object_frame_overlay_subject_lab_s03,overlay_subject_lab_s03_box,box,manual_inanimate_subject,v2|low|inchoative|overlay_subject_lab_s03_box|good|brighten|4141,v2|low|inchoative|overlay_subject_lab_s03_box|bad|uproot|3498,brighten,uproot,2.5999999046325684,2.63,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"In the lab, the box will brighten.","In the lab, the box will uproot.","In the lab, the box will brighten","In the lab, the box will uproot",8,8,-40.18073272705078,-45.20664596557617,5.025913238525391,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_shirt|0|evaporate|uproot,low,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_shirt,shirt,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|good|evaporate|4383,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|bad|uproot|3813,evaporate,uproot,3.009999990463257,2.63,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the shirt will evaporate.","Tomorrow, the shirt will uproot.","Tomorrow, the shirt will evaporate","Tomorrow, the shirt will uproot",7,7,-32.549896240234375,-41.79136657714844,9.241470336914062,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_shirt|1|fray|abduct,low,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_shirt,shirt,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|good|fray|4385,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|bad|abduct|3780,fray,abduct,1.7000000476837158,2.74,xtail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the shirt will fray.","Tomorrow, the shirt will abduct.","Tomorrow, the shirt will fray","Tomorrow, the shirt will abduct",7,7,-31.593467712402344,-40.482200622558594,8.88873291015625,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_shirt|2|brighten|extort,low,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_shirt,shirt,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|good|brighten|4375,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|bad|extort|3796,brighten,extort,2.5999999046325684,2.82,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the shirt will brighten.","Tomorrow, the shirt will extort.","Tomorrow, the shirt will brighten","Tomorrow, the shirt will extort",7,7,-32.65802764892578,-42.430110931396484,9.772083282470703,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_shirt|3|loosen|admonish,low,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_shirt,shirt,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|good|loosen|4387,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|bad|admonish|3783,loosen,admonish,2.4200000762939453,2.29,tail,low_gap,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the shirt will loosen.","Tomorrow, the shirt will admonish.","Tomorrow, the shirt will loosen","Tomorrow, the shirt will admonish",7,7,-34.12610626220703,-41.06772232055664,6.941616058349609,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_shirt|4|shatter|abhor,low,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_shirt,shirt,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|good|shatter|4389,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|bad|abhor|3781,shatter,abhor,2.799999952316284,2.64,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the shirt will shatter.","Tomorrow, the shirt will abhor.","Tomorrow, the shirt will shatter","Tomorrow, the shirt will abhor",7,7,-33.03163146972656,-38.68830108642578,5.656669616699219,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_shirt|5|darken|behead,low,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_shirt,shirt,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|good|darken|4380,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|bad|behead|3785,darken,behead,2.880000114440918,2.71,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the shirt will darken.","Tomorrow, the shirt will behead.","Tomorrow, the shirt will darken","Tomorrow, the shirt will behead",7,7,-32.380409240722656,-40.465972900390625,8.085563659667969,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_shirt|6|scorch|seclude,low,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_shirt,shirt,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|good|scorch|4388,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|bad|seclude|3810,scorch,seclude,2.7300000190734863,1.7,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the shirt will scorch.","Tomorrow, the shirt will seclude.","Tomorrow, the shirt will scorch","Tomorrow, the shirt will seclude",7,7,-36.312191009521484,-39.43431091308594,3.122119903564453,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_shirt|7|tighten|encumber,low,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_shirt,shirt,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|good|tighten|4393,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|bad|encumber|3794,tighten,encumber,2.700000047683716,1.68,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the shirt will tighten.","Tomorrow, the shirt will encumber.","Tomorrow, the shirt will tighten","Tomorrow, the shirt will encumber",7,7,-33.07447814941406,-41.712303161621094,8.637825012207031,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_shirt|8|wrinkle|swindle,low,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_shirt,shirt,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|good|wrinkle|4397,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|bad|swindle|3812,wrinkle,swindle,3.119999885559082,2.67,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the shirt will wrinkle.","Tomorrow, the shirt will swindle.","Tomorrow, the shirt will wrinkle","Tomorrow, the shirt will swindle",7,7,-32.17472839355469,-40.36762237548828,8.192893981933594,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_shirt|9|blacken|castigate,low,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_shirt,shirt,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|good|blacken|4374,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|bad|castigate|3787,blacken,castigate,2.25,1.92,low_gap,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the shirt will blacken.","Tomorrow, the shirt will castigate.","Tomorrow, the shirt will blacken","Tomorrow, the shirt will castigate",7,7,-33.97499084472656,-44.38266372680664,10.407672882080078,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_shirt|10|flatten|denude,low,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_shirt,shirt,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|good|flatten|4384,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|bad|denude|3791,flatten,denude,2.9800000190734863,1.42,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the shirt will flatten.","Tomorrow, the shirt will denude.","Tomorrow, the shirt will flatten","Tomorrow, the shirt will denude",7,7,-33.46110534667969,-37.894683837890625,4.4335784912109375,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_shirt|11|condense|lambaste,low,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_shirt,shirt,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|good|condense|4378,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|bad|lambaste|3801,condense,lambaste,2.7100000381469727,1.66,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the shirt will condense.","Tomorrow, the shirt will lambaste.","Tomorrow, the shirt will condense","Tomorrow, the shirt will lambaste",7,7,-35.996742248535156,-44.716156005859375,8.719413757324219,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_shirt|12|solidify|carjack,low,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_shirt,shirt,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|good|solidify|4392,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|bad|carjack|3786,solidify,carjack,2.990000009536743,1.78,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the shirt will solidify.","Tomorrow, the shirt will carjack.","Tomorrow, the shirt will solidify","Tomorrow, the shirt will carjack",7,7,-33.89299011230469,-44.454254150390625,10.561264038085938,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_shirt|13|vaporize|scrutinize,low,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_shirt,shirt,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|good|vaporize|4395,v2|low|inchoative|overlay_subject_tomorrow_s00_shirt|bad|scrutinize|3809,vaporize,scrutinize,2.4700000286102295,2.76,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the shirt will vaporize.","Tomorrow, the shirt will scrutinize.","Tomorrow, the shirt will vaporize","Tomorrow, the shirt will scrutinize",7,7,-34.54865264892578,-39.329410552978516,4.780757904052734,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_paper|0|darken|impale,low,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_paper,paper,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|good|darken|4406,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|bad|impale|3834,darken,impale,2.880000114440918,2.22,tail,low_gap,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the paper will darken.","Tomorrow, the paper will impale.","Tomorrow, the paper will darken","Tomorrow, the paper will impale",7,7,-30.22406768798828,-37.24235153198242,7.018283843994141,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_paper|1|scorch|admonish,low,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_paper,paper,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|good|scorch|4414,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|bad|admonish|3818,scorch,admonish,2.7300000190734863,2.29,tail,low_gap,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the paper will scorch.","Tomorrow, the paper will admonish.","Tomorrow, the paper will scorch","Tomorrow, the paper will admonish",7,7,-33.244178771972656,-35.64411926269531,2.3999404907226562,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_paper|2|blacken|enslave,low,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_paper,paper,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|good|blacken|4400,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|bad|enslave|3830,blacken,enslave,2.25,2.83,low_gap,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the paper will blacken.","Tomorrow, the paper will enslave.","Tomorrow, the paper will blacken","Tomorrow, the paper will enslave",7,7,-32.71097946166992,-38.54597473144531,5.834995269775391,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_paper|3|shatter|lambaste,low,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_paper,paper,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|good|shatter|4415,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|bad|lambaste|3836,shatter,lambaste,2.799999952316284,1.66,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the paper will shatter.","Tomorrow, the paper will lambaste.","Tomorrow, the paper will shatter","Tomorrow, the paper will lambaste",7,7,-30.653106689453125,-38.25494384765625,7.601837158203125,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_paper|4|flatten|paralyze,low,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_paper,paper,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|good|flatten|4410,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|bad|paralyze|3840,flatten,paralyze,2.9800000190734863,2.65,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the paper will flatten.","Tomorrow, the paper will paralyze.","Tomorrow, the paper will flatten","Tomorrow, the paper will paralyze",7,7,-31.131723403930664,-33.29441833496094,2.1626949310302734,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_paper|5|wrinkle|chasten,low,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_paper,paper,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|good|wrinkle|4423,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|bad|chasten|3823,wrinkle,chasten,3.119999885559082,1.72,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the paper will wrinkle.","Tomorrow, the paper will chasten.","Tomorrow, the paper will wrinkle","Tomorrow, the paper will chasten",7,7,-33.351341247558594,-36.46104049682617,3.109699249267578,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_paper|6|vaporize|misguide,low,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_paper,paper,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|good|vaporize|4421,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|bad|misguide|3837,vaporize,misguide,2.4700000286102295,1.66,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the paper will vaporize.","Tomorrow, the paper will misguide.","Tomorrow, the paper will vaporize","Tomorrow, the paper will misguide",7,7,-32.141090393066406,-36.68685531616211,4.545764923095703,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_paper|7|tighten|extort,low,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_paper,paper,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|good|tighten|4419,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|bad|extort|3831,tighten,extort,2.700000047683716,2.82,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the paper will tighten.","Tomorrow, the paper will extort.","Tomorrow, the paper will tighten","Tomorrow, the paper will extort",7,7,-33.4806022644043,-35.40668869018555,1.92608642578125,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_paper|8|solidify|rebuke,low,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_paper,paper,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|good|solidify|4418,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|bad|rebuke|3841,solidify,rebuke,2.990000009536743,3.1,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the paper will solidify.","Tomorrow, the paper will rebuke.","Tomorrow, the paper will solidify","Tomorrow, the paper will rebuke",7,7,-33.18146514892578,-35.86127853393555,2.6798133850097656,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_paper|9|condense|coerce,low,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_paper,paper,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|good|condense|4404,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|bad|coerce|3824,condense,coerce,2.7100000381469727,2.86,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the paper will condense.","Tomorrow, the paper will coerce.","Tomorrow, the paper will condense","Tomorrow, the paper will coerce",7,7,-31.90154266357422,-37.52589797973633,5.624355316162109,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_paper|10|fray|vilify,low,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_paper,paper,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|good|fray|4411,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|bad|vilify|3849,fray,vilify,1.7000000476837158,2.44,xtail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the paper will fray.","Tomorrow, the paper will vilify.","Tomorrow, the paper will fray","Tomorrow, the paper will vilify",7,7,-33.98011779785156,-35.697452545166016,1.7173347473144531,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_paper|11|evaporate|uproot,low,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_paper,paper,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|good|evaporate|4409,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|bad|uproot|3848,evaporate,uproot,3.009999990463257,2.63,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the paper will evaporate.","Tomorrow, the paper will uproot.","Tomorrow, the paper will evaporate","Tomorrow, the paper will uproot",7,7,-31.983341217041016,-35.1568603515625,3.1735191345214844,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_paper|12|brighten|denude,low,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_paper,paper,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|good|brighten|4401,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|bad|denude|3826,brighten,denude,2.5999999046325684,1.42,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the paper will brighten.","Tomorrow, the paper will denude.","Tomorrow, the paper will brighten","Tomorrow, the paper will denude",7,7,-30.389558792114258,-38.65085220336914,8.261293411254883,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_paper|13|loosen|scrutinize,low,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_paper,paper,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|good|loosen|4413,v2|low|inchoative|overlay_subject_tomorrow_s01_paper|bad|scrutinize|3844,loosen,scrutinize,2.4200000762939453,2.76,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the paper will loosen.","Tomorrow, the paper will scrutinize.","Tomorrow, the paper will loosen","Tomorrow, the paper will scrutinize",7,7,-33.718528747558594,-33.231956481933594,-0.486572265625,0
low|inchoative|no_object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_toy|0|tighten|extort,low,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_toy,toy,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|good|tighten|4445,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|bad|extort|3866,tighten,extort,2.700000047683716,2.82,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the toy will tighten.","Tomorrow, the toy will extort.","Tomorrow, the toy will tighten","Tomorrow, the toy will extort",7,7,-38.0632209777832,-42.480499267578125,4.417278289794922,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_toy|1|scorch|misguide,low,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_toy,toy,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|good|scorch|4440,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|bad|misguide|3872,scorch,misguide,2.7300000190734863,1.66,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the toy will scorch.","Tomorrow, the toy will misguide.","Tomorrow, the toy will scorch","Tomorrow, the toy will misguide",7,7,-38.56151580810547,-44.510963439941406,5.9494476318359375,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_toy|2|evaporate|seclude,low,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_toy,toy,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|good|evaporate|4435,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|bad|seclude|3880,evaporate,seclude,3.009999990463257,1.7,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the toy will evaporate.","Tomorrow, the toy will seclude.","Tomorrow, the toy will evaporate","Tomorrow, the toy will seclude",7,7,-33.71670913696289,-40.02846145629883,6.3117523193359375,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_toy|3|shatter|vilify,low,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_toy,toy,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|good|shatter|4441,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|bad|vilify|3884,shatter,vilify,2.799999952316284,2.44,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the toy will shatter.","Tomorrow, the toy will vilify.","Tomorrow, the toy will shatter","Tomorrow, the toy will vilify",7,7,-32.76768112182617,-43.75262451171875,10.984943389892578,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_toy|4|loosen|enslave,low,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_toy,toy,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|good|loosen|4439,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|bad|enslave|3865,loosen,enslave,2.4200000762939453,2.83,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the toy will loosen.","Tomorrow, the toy will enslave.","Tomorrow, the toy will loosen","Tomorrow, the toy will enslave",7,7,-36.57822799682617,-40.64292907714844,4.064701080322266,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_toy|5|solidify|lambaste,low,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_toy,toy,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|good|solidify|4444,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|bad|lambaste|3871,solidify,lambaste,2.990000009536743,1.66,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the toy will solidify.","Tomorrow, the toy will lambaste.","Tomorrow, the toy will solidify","Tomorrow, the toy will lambaste",7,7,-35.817848205566406,-43.52466583251953,7.706817626953125,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_toy|6|wrinkle|behead,low,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_toy,toy,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|good|wrinkle|4449,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|bad|behead|3855,wrinkle,behead,3.119999885559082,2.71,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the toy will wrinkle.","Tomorrow, the toy will behead.","Tomorrow, the toy will wrinkle","Tomorrow, the toy will behead",7,7,-38.52986526489258,-41.70469665527344,3.1748313903808594,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_toy|7|darken|denude,low,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_toy,toy,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|good|darken|4432,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|bad|denude|3861,darken,denude,2.880000114440918,1.42,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the toy will darken.","Tomorrow, the toy will denude.","Tomorrow, the toy will darken","Tomorrow, the toy will denude",7,7,-34.2711296081543,-42.39478302001953,8.123653411865234,1
